Date,Ticker,Company,Close,Market Cap,Volume
2025-09-18,060570,드림어스컴퍼니,9450,,14791
2025-09-18,063440,에스엠라이프디자인그룹,1640,,176745
2025-09-18,376300,디어유,46500,,146430
2025-09-19,041510,에스엠,153000,,194941
2025-09-19,048550,에스엠컬처앤콘텐츠,1360,,236297
2025-09-19,054780,키이스트,4850,,471229
2025-09-19,060570,드림어스컴퍼니,9385,,11605
2025-09-19,063440,에스엠라이프디자인그룹,1650,,149597
2025-09-19,376300,디어유,46750,,204245
2025-09-22,041510,에스엠,145700,,176593
2025-09-22,048550,에스엠컬처앤콘텐츠,1363,,248275
2025-09-22,054780,키이스트,4630,,116265
2025-09-22,060570,드림어스컴퍼니,9255,,8822
2025-09-22,063440,에스엠라이프디자인그룹,1666,,594628
2025-09-22,376300,디어유,46250,,98940
2025-09-23,041510,에스엠,140100,,166458
2025-09-23,048550,에스엠컬처앤콘텐츠,1349,,272263
2025-09-23,054780,키이스트,4450,,138882
2025-09-23,060570,드림어스컴퍼니,9415,,11282
2025-09-23,063440,에스엠라이프디자인그룹,1681,,352272
2025-09-23,376300,디어유,45250,,145404
2025-09-24,041510,에스엠,137000,,139653
2025-09-24,048550,에스엠컬처앤콘텐츠,1346,,283060
2025-09-24,054780,키이스트,4490,,74800
2025-09-24,060570,드림어스컴퍼니,9350,,8204
2025-09-24,063440,에스엠라이프디자인그룹,1697,,205713
2025-09-24,376300,디어유,44900,,122729
2025-09-25,041510,에스엠,131900,,255019
2025-09-25,048550,에스엠컬처앤콘텐츠,1344,,130203
2025-09-25,054780,키이스트,5090,,1590799
2025-09-25,060570,드림어스컴퍼니,9290,,9474
2025-09-25,063440,에스엠라이프디자인그룹,1653,,215421
2025-09-25,376300,디어유,43300,,287825
2025-09-26,041510,에스엠,131700,,138716
2025-09-26,048550,에스엠컬처앤콘텐츠,1339,,274571
2025-09-26,054780,키이스트,4995,,580178
2025-09-26,060570,드림어스컴퍼니,9100,,27791
2025-09-26,063440,에스엠라이프디자인그룹,1651,,149758
2025-09-26,376300,디어유,44050,,198360
2025-09-29,041510,에스엠,132300,,77765
2025-09-29,048550,에스엠컬처앤콘텐츠,1322,,214999
2025-09-29,054780,키이스트,4950,,195283
2025-09-29,060570,드림어스컴퍼니,9050,,22399
2025-09-29,063440,에스엠라이프디자인그룹,1640,,118923
2025-09-29,376300,디어유,43350,,152026
2025-09-30,041510,에스엠,130000,,136238
2025-09-30,048550,에스엠컬처앤콘텐츠,1295,,307872
2025-09-30,054780,키이스트,4770,,238236
2025-09-30,060570,드림어스컴퍼니,8980,,10985
2025-09-30,063440,에스엠라이프디자인그룹,1636,,89053
2025-09-30,376300,디어유,43800,,128210
2025-10-01,041510,에스엠,128800,,113975
2025-10-01,048550,에스엠컬처앤콘텐츠,1298,,75616
2025-10-01,054780,키이스트,5030,,322321
2025-10-01,060570,드림어스컴퍼니,8965,,8771
2025-10-01,063440,에스엠라이프디자인그룹,1684,,226301
2025-10-01,376300,디어유,41900,,245002
2025-10-02,041510,에스엠,127100,,198125
2025-10-02,048550,에스엠컬처앤콘텐츠,1330,,244678
2025-10-02,054780,키이스트,5100,,321378
2025-10-02,060570,드림어스컴퍼니,8800,,18874
2025-10-02,063440,에스엠라이프디자인그룹,1714,,287443
2025-10-02,376300,디어유,42400,,220064
2025-10-10,041510,에스엠,126300,,178626
2025-10-10,048550,에스엠컬처앤콘텐츠,1311,,228423
2025-10-10,054780,키이스트,5500,,433238
2025-10-10,060570,드림어스컴퍼니,8645,,10226
2025-10-10,063440,에스엠라이프디자인그룹,1699,,191367
2025-10-10,376300,디어유,41700,,117716
2025-10-13,041510,에스엠,129700,,164657
2025-10-13,048550,에스엠컬처앤콘텐츠,1283,,272698
2025-10-13,054780,키이스트,5310,,222523
2025-10-13,060570,드림어스컴퍼니,8345,,27908
2025-10-13,063440,에스엠라이프디자인그룹,1700,,209700
2025-10-13,376300,디어유,42700,,122030
2025-10-14,041510,에스엠,121300,,216238
2025-10-14,048550,에스엠컬처앤콘텐츠,1276,,200164
2025-10-14,054780,키이스트,5830,,469366
2025-10-14,060570,드림어스컴퍼니,8475,,13522
2025-10-14,063440,에스엠라이프디자인그룹,1673,,280167
2025-10-14,376300,디어유,40550,,251935
2025-10-15,041510,에스엠,121100,,151703
2025-10-15,048550,에스엠컬처앤콘텐츠,1290,,190912
2025-10-15,054780,키이스트,5760,,233850
2025-10-15,060570,드림어스컴퍼니,8695,,9789
2025-10-15,063440,에스엠라이프디자인그룹,1687,,110692
2025-10-15,376300,디어유,40700,,213098
2025-10-16,041510,에스엠,119200,,165360
2025-10-16,048550,에스엠컬처앤콘텐츠,1288,,158175
2025-10-16,054780,키이스트,6000,,844788
2025-10-16,060570,드림어스컴퍼니,8880,,428314
2025-10-16,063440,에스엠라이프디자인그룹,1658,,105330
2025-10-16,376300,디어유,39700,,307825
2025-10-17,041510,에스엠,116400,,176407
2025-10-17,048550,에스엠컬처앤콘텐츠,1260,,199549
2025-10-17,054780,키이스트,4905,,2046676
2025-10-17,060570,드림어스컴퍼니,8625,,73738
2025-10-17,063440,에스엠라이프디자인그룹,1604,,161083
2025-10-17,376300,디어유,37800,,424958
2025-10-20,041510,에스엠,118500,,123190
2025-10-20,048550,에스엠컬처앤콘텐츠,1284,,107956
2025-10-20,054780,키이스트,4830,,1031939
2025-10-20,060570,드림어스컴퍼니,8545,,12140
2025-10-20,063440,에스엠라이프디자인그룹,1627,,102205
2025-10-20,376300,디어유,37500,,181659
2025-10-21,041510,에스엠,119500,,123887
2025-10-21,048550,에스엠컬처앤콘텐츠,1468,,51009961
2025-10-21,054780,키이스트,4665,,553948
2025-10-21,060570,드림어스컴퍼니,8690,,21375
2025-10-21,063440,에스엠라이프디자인그룹,1666,,25889628
2025-10-21,376300,디어유,37500,,188777
2025-10-22,041510,에스엠,119000,,74858
2025-10-22,048550,에스엠컬처앤콘텐츠,1428,,8583796
2025-10-22,054780,키이스트,4950,,1011024
2025-10-22,060570,드림어스컴퍼니,8685,,30578
2025-10-22,063440,에스엠라이프디자인그룹,1663,,1127187
2025-10-22,376300,디어유,37150,,85753
2025-10-23,041510,에스엠,118800,,120311
2025-10-23,048550,에스엠컬처앤콘텐츠,1347,,2273807
2025-10-23,054780,키이스트,5000,,266724
2025-10-23,060570,드림어스컴퍼니,8405,,53172
2025-10-23,063440,에스엠라이프디자인그룹,1656,,548638
2025-10-23,376300,디어유,37100,,171678
2025-10-24,041510,에스엠,118100,,81268
2025-10-24,048550,에스엠컬처앤콘텐츠,1334,,1565095
2025-10-24,054780,키이스트,4950,,183517
2025-10-24,060570,드림어스컴퍼니,8400,,16164
2025-10-24,063440,에스엠라이프디자인그룹,1701,,532186
2025-10-24,376300,디어유,36700,,150624
2025-10-27,041510,에스엠,120900,,192236
2025-10-27,048550,에스엠컬처앤콘텐츠,1374,,2691063
2025-10-27,054780,키이스트,4900,,190868
2025-10-27,060570,드림어스컴퍼니,8490,,19938
2025-10-27,063440,에스엠라이프디자인그룹,1720,,450482
2025-10-27,376300,디어유,38650,,342152
2025-10-28,041510,에스엠,120600,,92020
2025-10-28,048550,에스엠컬처앤콘텐츠,1370,,681540
2025-10-28,054780,키이스트,5030,,127899
2025-10-28,060570,드림어스컴퍼니,8680,,10184
2025-10-28,063440,에스엠라이프디자인그룹,1726,,257133
2025-10-28,376300,디어유,39550,,188815
2025-10-29,041510,에스엠,118500,,127200
2025-10-29,048550,에스엠컬처앤콘텐츠,1345,,430190
2025-10-29,054780,키이스트,4930,,116919
2025-10-29,060570,드림어스컴퍼니,8565,,14827
2025-10-29,063440,에스엠라이프디자인그룹,1703,,210039
2025-10-29,376300,디어유,39150,,160179
2025-10-30,041510,에스엠,119400,,147566
2025-10-30,048550,에스엠컬처앤콘텐츠,1330,,673601
2025-10-30,054780,키이스트,4915,,134733
2025-10-30,060570,드림어스컴퍼니,8355,,10098
2025-10-30,063440,에스엠라이프디자인그룹,1651,,231878
2025-10-30,376300,디어유,39200,,207089
2025-10-31,041510,에스엠,119500,,151210
2025-10-31,048550,에스엠컬처앤콘텐츠,1326,,501056
2025-10-31,054780,키이스트,4800,,107844
2025-10-31,060570,드림어스컴퍼니,8285,,8643
2025-10-31,063440,에스엠라이프디자인그룹,1700,,365732
2025-10-31,376300,디어유,38250,,196667
2025-11-03,041510,에스엠,121000,,424068
2025-11-03,048550,에스엠컬처앤콘텐츠,1305,,750682
2025-11-03,054780,키이스트,4730,,111321
2025-11-03,060570,드림어스컴퍼니,8030,,24821
2025-11-03,063440,에스엠라이프디자인그룹,1666,,541324
2025-11-03,376300,디어유,38000,,234912
2025-11-04,041510,에스엠,117900,,156553
2025-11-04,048550,에스엠컬처앤콘텐츠,1305,,507195
2025-11-04,054780,키이스트,4770,,70359
2025-11-04,060570,드림어스컴퍼니,7755,,28408
2025-11-04,063440,에스엠라이프디자인그룹,1655,,211736
2025-11-04,376300,디어유,37550,,153484
2025-11-05,041510,에스엠,113500,,224442
2025-11-05,048550,에스엠컬처앤콘텐츠,1300,,458238
2025-11-05,054780,키이스트,4670,,125580
2025-11-05,060570,드림어스컴퍼니,7785,,14374
2025-11-05,063440,에스엠라이프디자인그룹,1672,,297969
2025-11-05,376300,디어유,36400,,271194
2025-11-06,041510,에스엠,106000,,524011
2025-11-06,048550,에스엠컬처앤콘텐츠,1297,,279197
2025-11-06,054780,키이스트,4555,,62395
2025-11-06,060570,드림어스컴퍼니,7895,,10715
2025-11-06,063440,에스엠라이프디자인그룹,1709,,526914
2025-11-06,376300,디어유,35850,,175909
2025-11-07,041510,에스엠,102600,,157108
2025-11-07,048550,에스엠컬처앤콘텐츠,1257,,503316
2025-11-07,054780,키이스트,4450,,88373
2025-11-07,060570,드림어스컴퍼니,7875,,12056
2025-11-07,063440,에스엠라이프디자인그룹,1689,,297952
2025-11-07,376300,디어유,34350,,159396
2025-11-10,041510,에스엠,102700,,161173
2025-11-10,048550,에스엠컬처앤콘텐츠,1274,,142831
2025-11-10,054780,키이스트,4380,,88717
2025-11-10,060570,드림어스컴퍼니,7975,,9543
2025-11-10,063440,에스엠라이프디자인그룹,1736,,504551
2025-11-10,376300,디어유,34400,,108352
2025-11-11,041510,에스엠,99400,,249460
2025-11-11,048550,에스엠컬처앤콘텐츠,1259,,281067
2025-11-11,054780,키이스트,4240,,190419
2025-11-11,060570,드림어스컴퍼니,8545,,17516
2025-11-11,063440,에스엠라이프디자인그룹,1694,,373353
2025-11-11,376300,디어유,34100,,83595
2025-11-12,041510,에스엠,99000,,150782
2025-11-12,048550,에스엠컬처앤콘텐츠,1272,,199163
2025-11-12,054780,키이스트,4270,,67562
2025-11-12,060570,드림어스컴퍼니,8440,,11739
2025-11-12,063440,에스엠라이프디자인그룹,1692,,290872
2025-11-12,376300,디어유,33900,,71263
2025-11-13,041510,에스엠,100800,,180283
2025-11-13,048550,에스엠컬처앤콘텐츠,1265,,171665
2025-11-13,054780,키이스트,4195,,70867
2025-11-13,060570,드림어스컴퍼니,8480,,76289
2025-11-13,063440,에스엠라이프디자인그룹,1671,,228166
2025-11-13,376300,디어유,34150,,75985
2025-11-14,041510,에스엠,101500,,143872
2025-11-14,048550,에스엠컬처앤콘텐츠,1256,,233267
2025-11-14,054780,키이스트,4150,,86797
2025-11-14,060570,드림어스컴퍼니,8600,,13372
2025-11-14,063440,에스엠라이프디자인그룹,1642,,163842
2025-11-14,376300,디어유,33150,,81697
2025-11-17,041510,에스엠,102600,,85571
2025-11-17,048550,에스엠컬처앤콘텐츠,1250,,181074
2025-11-17,054780,키이스트,4145,,50096
2025-11-17,060570,드림어스컴퍼니,8450,,13273
2025-11-17,063440,에스엠라이프디자인그룹,1627,,159601
2025-11-17,376300,디어유,32900,,83719
2025-11-18,041510,에스엠,104600,,295077
2025-11-18,048550,에스엠컬처앤콘텐츠,1218,,332702
2025-11-18,054780,키이스트,4015,,97509
2025-11-18,060570,드림어스컴퍼니,8195,,17593
2025-11-18,063440,에스엠라이프디자인그룹,1646,,346262
2025-11-18,376300,디어유,31650,,194162
2025-11-19,041510,에스엠,101300,,126843
2025-11-19,048550,에스엠컬처앤콘텐츠,1215,,200924
2025-11-19,054780,키이스트,4005,,56930
2025-11-19,060570,드림어스컴퍼니,8285,,7592
2025-11-19,063440,에스엠라이프디자인그룹,1670,,260332
2025-11-19,376300,디어유,31800,,83626
2025-11-20,041510,에스엠,105700,,136791
2025-11-20,048550,에스엠컬처앤콘텐츠,1247,,121580
2025-11-20,054780,키이스트,4075,,37833
2025-11-20,060570,드림어스컴퍼니,8300,,5748
2025-11-20,063440,에스엠라이프디자인그룹,1740,,521783
2025-11-20,376300,디어유,32850,,88505
2025-11-21,041510,에스엠,102000,,69629
2025-11-21,048550,에스엠컬처앤콘텐츠,1229,,135021
2025-11-21,054780,키이스트,3885,,79477
2025-11-21,060570,드림어스컴퍼니,7955,,10764
2025-11-21,063440,에스엠라이프디자인그룹,1730,,862341
2025-11-21,376300,디어유,31950,,52512
2025-11-24,041510,에스엠,100200,,131905
2025-11-24,048550,에스엠컬처앤콘텐츠,1232,,351793
2025-11-24,054780,키이스트,3685,,104091
2025-11-24,060570,드림어스컴퍼니,8005,,8375
2025-11-24,063440,에스엠라이프디자인그룹,1906,,4242738
2025-11-24,376300,디어유,31900,,83917
2025-11-25,041510,에스엠,96500,,145230
2025-11-25,048550,에스엠컬처앤콘텐츠,1219,,150601
2025-11-25,054780,키이스트,3680,,53976
2025-11-25,060570,드림어스컴퍼니,7825,,7022
2025-11-25,063440,에스엠라이프디자인그룹,1814,,1180390
2025-11-25,376300,디어유,31100,,87879
2025-11-26,041510,에스엠,99100,,72972
2025-11-26,048550,에스엠컬처앤콘텐츠,1231,,205357
2025-11-26,054780,키이스트,3885,,69528
2025-11-26,060570,드림어스컴퍼니,7935,,8385
2025-11-26,063440,에스엠라이프디자인그룹,1922,,807365
2025-11-26,376300,디어유,30900,,106673
2025-11-27,041510,에스엠,102300,,88220
2025-11-27,048550,에스엠컬처앤콘텐츠,1239,,122750
2025-11-27,054780,키이스트,4100,,108656
2025-11-27,060570,드림어스컴퍼니,7920,,9066
2025-11-27,063440,에스엠라이프디자인그룹,1948,,556853
2025-11-27,376300,디어유,31400,,91386
2025-11-28,041510,에스엠,108100,,200917
2025-11-28,048550,에스엠컬처앤콘텐츠,1274,,271020
2025-11-28,054780,키이스트,4425,,245322
2025-11-28,060570,드림어스컴퍼니,8250,,13776
2025-11-28,063440,에스엠라이프디자인그룹,2080,,1644951
2025-11-28,376300,디어유,33850,,283220
2025-12-01,041510,에스엠,107400,,140544
2025-12-01,048550,에스엠컬처앤콘텐츠,1266,,157824
2025-12-01,054780,키이스트,4385,,93516
2025-12-01,060570,드림어스컴퍼니,8000,,9643
2025-12-01,063440,에스엠라이프디자인그룹,2080,,659001
2025-12-01,376300,디어유,32950,,131542
2025-12-02,041510,에스엠,106900,,124892
2025-12-02,048550,에스엠컬처앤콘텐츠,1256,,131782
2025-12-02,054780,키이스트,4270,,72091
2025-12-02,060570,드림어스컴퍼니,8020,,9120
2025-12-02,063440,에스엠라이프디자인그룹,2060,,526851
2025-12-02,376300,디어유,32600,,69711
2025-12-03,041510,에스엠,105300,,80393
2025-12-03,048550,에스엠컬처앤콘텐츠,1260,,109210
2025-12-03,054780,키이스트,4125,,63911
2025-12-03,060570,드림어스컴퍼니,8145,,11545
2025-12-03,063440,에스엠라이프디자인그룹,2025,,461846
2025-12-03,376300,디어유,32500,,83780
2025-12-04,041510,에스엠,103800,,73885
2025-12-04,048550,에스엠컬처앤콘텐츠,1246,,88996
2025-12-04,054780,키이스트,4055,,62148
2025-12-04,060570,드림어스컴퍼니,8005,,6995
2025-12-04,063440,에스엠라이프디자인그룹,2045,,287171
2025-12-04,376300,디어유,32600,,88437
2025-12-05,041510,에스엠,104400,,57053
2025-12-05,048550,에스엠컬처앤콘텐츠,1244,,65612
2025-12-05,054780,키이스트,4360,,182305
2025-12-05,060570,드림어스컴퍼니,8415,,132487
2025-12-05,063440,에스엠라이프디자인그룹,1997,,719568
2025-12-05,376300,디어유,33000,,151162
2025-12-08,041510,에스엠,102000,,76167
2025-12-08,048550,에스엠컬처앤콘텐츠,1238,,81739
2025-12-08,054780,키이스트,4125,,151606
2025-12-08,060570,드림어스컴퍼니,8270,,7410
2025-12-08,063440,에스엠라이프디자인그룹,1892,,1248470
2025-12-08,376300,디어유,32350,,125851
2025-12-09,041510,에스엠,101600,,66409
2025-12-09,048550,에스엠컬처앤콘텐츠,1254,,93534
2025-12-09,054780,키이스트,4150,,51323
2025-12-09,060570,드림어스컴퍼니,8080,,5790
2025-12-09,063440,에스엠라이프디자인그룹,1909,,224496
2025-12-09,376300,디어유,32250,,88689
2025-12-10,041510,에스엠,103800,,83612
2025-12-10,048550,에스엠컬처앤콘텐츠,1259,,118837
2025-12-10,054780,키이스트,4075,,56753
2025-12-10,060570,드림어스컴퍼니,8065,,4009
2025-12-10,063440,에스엠라이프디자인그룹,1865,,943626
2025-12-10,376300,디어유,32750,,89125
2025-12-11,041510,에스엠,102200,,102229
2025-12-11,048550,에스엠컬처앤콘텐츠,1265,,98246
2025-12-11,054780,키이스트,4045,,85514
2025-12-11,060570,드림어스컴퍼니,8140,,9791
2025-12-11,063440,에스엠라이프디자인그룹,1855,,987752
2025-12-11,376300,디어유,32400,,139430
2025-12-12,041510,에스엠,103800,,119739
2025-12-12,048550,에스엠컬처앤콘텐츠,1264,,61594
2025-12-12,054780,키이스트,4050,,61312
2025-12-12,060570,드림어스컴퍼니,7780,,28080
2025-12-12,063440,에스엠라이프디자인그룹,1873,,698813
2025-12-12,376300,디어유,33600,,91926
2025-12-15,041510,에스엠,109000,,318284
2025-12-15,048550,에스엠컬처앤콘텐츠,1280,,1552282
2025-12-15,054780,키이스트,3995,,54366
2025-12-15,060570,드림어스컴퍼니,7970,,7798
2025-12-15,063440,에스엠라이프디자인그룹,1849,,501225
2025-12-15,376300,디어유,33500,,145700
2025-12-16,041510,에스엠,111700,,229202
2025-12-16,048550,에스엠컬처앤콘텐츠,1275,,839163
2025-12-16,054780,키이스트,3990,,37666
2025-12-16,060570,드림어스컴퍼니,7950,,3153
2025-12-16,063440,에스엠라이프디자인그룹,1830,,388714
2025-12-16,376300,디어유,35900,,428454
2025-12-17,041510,에스엠,118200,,271784
2025-12-17,048550,에스엠컬처앤콘텐츠,1294,,387714
2025-12-17,054780,키이스트,4030,,59006
2025-12-17,060570,드림어스컴퍼니,7985,,5819
2025-12-17,063440,에스엠라이프디자인그룹,1827,,295810
2025-12-17,376300,디어유,36600,,363267
2025-12-18,041510,에스엠,118400,,220566
2025-12-18,048550,에스엠컬처앤콘텐츠,1280,,173093
2025-12-18,054780,키이스트,3950,,60689
2025-12-18,060570,드림어스컴퍼니,7905,,6168
2025-12-18,063440,에스엠라이프디자인그룹,1811,,275635
2025-12-18,376300,디어유,35750,,227729
2025-12-19,041510,에스엠,117100,,197373
2025-12-19,048550,에스엠컬처앤콘텐츠,1316,,705924
2025-12-19,054780,키이스트,3590,,861570
2025-12-19,060570,드림어스컴퍼니,7865,,5121
2025-12-19,063440,에스엠라이프디자인그룹,1820,,225426
2025-12-19,376300,디어유,37200,,586894
2025-12-22,041510,에스엠,118700,,85451
2025-12-22,048550,에스엠컬처앤콘텐츠,1299,,193593
2025-12-22,054780,키이스트,3435,,243823
2025-12-22,060570,드림어스컴퍼니,7850,,4619
2025-12-22,063440,에스엠라이프디자인그룹,1789,,433866
2025-12-22,376300,디어유,37300,,250551
2025-12-23,041510,에스엠,127700,,417541
2025-12-23,048550,에스엠컬처앤콘텐츠,1307,,568926
2025-12-23,054780,키이스트,3435,,106633
2025-12-23,060570,드림어스컴퍼니,7505,,14266
2025-12-23,063440,에스엠라이프디자인그룹,1801,,257813
2025-12-23,376300,디어유,39750,,561170
2025-12-24,041510,에스엠,128900,,139879
2025-12-24,048550,에스엠컬처앤콘텐츠,1315,,229834
2025-12-24,054780,키이스트,3400,,47857
2025-12-24,060570,드림어스컴퍼니,7500,,11768
2025-12-24,063440,에스엠라이프디자인그룹,1823,,252062
2025-12-24,376300,디어유,40050,,261052
2025-12-26,041510,에스엠,124400,,135676
2025-12-26,048550,에스엠컬처앤콘텐츠,1305,,195343
2025-12-26,054780,키이스트,3250,,298620
2025-12-26,060570,드림어스컴퍼니,7375,,12835
2025-12-26,063440,에스엠라이프디자인그룹,1822,,226261
2025-12-26,376300,디어유,39250,,192920
2025-12-29,041510,에스엠,128000,,134059
2025-12-29,048550,에스엠컬처앤콘텐츠,1319,,235712
2025-12-29,054780,키이스트,3195,,117611
2025-12-29,060570,드림어스컴퍼니,7320,,9391
2025-12-29,063440,에스엠라이프디자인그룹,1830,,478298
2025-12-29,376300,디어유,39250,,132124
2025-12-30,041510,에스엠,135000,,450619
2025-12-30,048550,에스엠컬처앤콘텐츠,1330,,1960946
2025-12-30,054780,키이스트,3215,,132050
2025-12-30,060570,드림어스컴퍼니,7155,,9775
2025-12-30,063440,에스엠라이프디자인그룹,1885,,3695734
2025-12-30,376300,디어유,40100,,237472
2026-01-02,041510,에스엠,132400,3031256956000.0,465998
2026-01-02,048550,에스엠컬처앤콘텐츠,1375,132982602500.0,1240183
2026-01-02,054780,키이스트,3475,68310830675.0,184121
2026-01-02,060570,드림어스컴퍼니,7630,113078995820.0,14800
2026-01-02,063440,에스엠라이프디자인그룹,1891,85698917324.0,889113
2026-01-02,376300,디어유,40100,951910080600.0,250494
2026-01-05,041510,에스엠,119000,2724468110000.0,760409
2026-01-05,048550,에스엠컬처앤콘텐츠,1352,130758166240.0,500353
2026-01-05,054780,키이스트,3450,67819385850.0,200274
2026-01-05,060570,드림어스컴퍼니,7435,110189034590.0,38607
2026-01-05,063440,에스엠라이프디자인그룹,1823,82617200572.0,563176
2026-01-05,376300,디어유,38000,902059428000.0,397605
2026-01-06,041510,에스엠,117100,2680968199000.0,252689
2026-01-06,048550,에스엠컬처앤콘텐츠,1317,127373154540.0,288844
2026-01-06,054780,키이스트,3445,67721096885.0,70053
2026-01-06,060570,드림어스컴퍼니,7410,109818526740.0,33888
2026-01-06,063440,에스엠라이프디자인그룹,1811,82073368204.0,314149
2026-01-06,376300,디어유,37350,886629464100.0,173488
2026-01-07,041510,에스엠,115500,2644336695000.0,664079
2026-01-07,048550,에스엠컬처앤콘텐츠,1305,126212579100.0,632601
2026-01-07,054780,키이스트,3295,64772427935.0,185275
2026-01-07,060570,드림어스컴퍼니,7400,109670323600.0,15317
2026-01-07,063440,에스엠라이프디자인그룹,1815,82254645660.0,344789
2026-01-07,376300,디어유,36100,856956456600.0,335976
2026-01-08,041510,에스엠,117900,2699283951000.0,327921
2026-01-08,048550,에스엠컬처앤콘텐츠,1265,122343994300.0,400245
2026-01-08,054780,키이스트,3160,62118625880.0,108122
2026-01-08,060570,드림어스컴퍼니,7270,107743682780.0,16521
2026-01-08,063440,에스엠라이프디자인그룹,1810,82028048840.0,207718
2026-01-08,376300,디어유,36200,859330297200.0,174614
2026-01-09,041510,에스엠,114400,2619152536000.0,149239
2026-01-09,048550,에스엠컬처앤콘텐츠,1290,124761859800.0,176347
2026-01-09,054780,키이스트,3160,62118625880.0,56031
2026-01-09,060570,드림어스컴퍼니,7505,111226456570.0,8877
2026-01-09,063440,에스엠라이프디자인그룹,1802,81665493928.0,157485
2026-01-09,376300,디어유,36150,858143376900.0,89438
2026-01-12,041510,에스엠,115900,2653494571000.0,175328
2026-01-12,048550,에스엠컬처앤콘텐츠,1299,125632291380.0,335357
2026-01-12,054780,키이스트,3390,66639918270.0,174180
2026-01-12,060570,드림어스컴퍼니,7440,110263136160.0,11628
2026-01-12,063440,에스엠라이프디자인그룹,1785,80895064740.0,236240
2026-01-12,376300,디어유,36100,856956456600.0,166036
2026-01-13,041510,에스엠,113900,2607705191000.0,146682
2026-01-13,048550,에스엠컬처앤콘텐츠,1292,124955289040.0,212609
2026-01-13,054780,키이스트,3330,65460450690.0,70974
2026-01-13,060570,드림어스컴퍼니,7305,108262393770.0,13860
2026-01-13,063440,에스엠라이프디자인그룹,1760,79762080640.0,222918
2026-01-13,376300,디어유,34500,818975007000.0,190540
2026-01-14,041510,에스엠,112700,2580231563000.0,118330
2026-01-14,048550,에스엠컬처앤콘텐츠,1276,123407855120.0,211556
2026-01-14,054780,키이스트,3305,64969005865.0,52216
2026-01-14,060570,드림어스컴퍼니,7545,111819269130.0,11631
2026-01-14,063440,에스엠라이프디자인그룹,1749,79263567636.0,118862
2026-01-14,376300,디어유,34300,814227325800.0,137854
2026-01-15,041510,에스엠,112900,2584810501000.0,138836
2026-01-15,048550,에스엠컬처앤콘텐츠,1277,123504569740.0,116378
2026-01-15,054780,키이스트,3265,64182694145.0,57492
2026-01-15,060570,드림어스컴퍼니,7725,114486925650.0,17021
2026-01-15,063440,에스엠라이프디자인그룹,1760,79762080640.0,147325
2026-01-15,376300,디어유,34200,811853485200.0,125187
2026-01-16,041510,에스엠,112300,2571073687000.0,113869
2026-01-16,048550,에스엠컬처앤콘텐츠,1276,123407855120.0,197645
2026-01-16,054780,키이스트,3195,62806648635.0,90561
2026-01-16,060570,드림어스컴퍼니,7365,109151612610.0,18341
2026-01-16,063440,에스엠라이프디자인그룹,1737,78719735268.0,184682
2026-01-16,376300,디어유,33600,797610441600.0,101466
2026-01-19,041510,에스엠,114000,2609994660000.0,133562
2026-01-19,048550,에스엠컬처앤콘텐츠,1260,121860421200.0,283274
2026-01-19,054780,키이스트,3070,60349424510.0,185985
2026-01-19,060570,드림어스컴퍼니,7135,105742940390.0,21439
2026-01-19,063440,에스엠라이프디자인그룹,1737,78719735268.0,128684
2026-01-19,376300,디어유,34000,807105804000.0,97370
2026-01-20,041510,에스엠,113400,2596257846000.0,170725
2026-01-20,048550,에스엠컬처앤콘텐츠,1298,125535576760.0,1029409
2026-01-20,054780,키이스트,3070,60349424510.0,122695
2026-01-20,060570,드림어스컴퍼니,7315,108410596910.0,32288
2026-01-20,063440,에스엠라이프디자인그룹,1747,79172928908.0,163848
2026-01-20,376300,디어유,34150,810666564900.0,116577
2026-01-21,041510,에스엠,108800,2490942272000.0,175380
2026-01-21,048550,에스엠컬처앤콘텐츠,1281,123891428220.0,290836
2026-01-21,054780,키이스트,2910,57204177630.0,205876
2026-01-21,060570,드림어스컴퍼니,7345,108855206330.0,11741
2026-01-21,063440,에스엠라이프디자인그룹,1711,77541431804.0,194392
2026-01-21,376300,디어유,31950,758442071700.0,209834
2026-01-22,041510,에스엠,108100,2474915989000.0,205082
2026-01-22,048550,에스엠컬처앤콘텐츠,1300,125729006000.0,252881
2026-01-22,054780,키이스트,2875,56516154875.0,187101
2026-01-22,060570,드림어스컴퍼니,7410,109818526740.0,17118
2026-01-22,063440,에스엠라이프디자인그룹,1740,78855693360.0,194088
2026-01-22,376300,디어유,32550,772685115300.0,183150
2026-01-23,041510,에스엠,109300,2502389617000.0,240668
2026-01-23,048550,에스엠컬처앤콘텐츠,1322,127856727640.0,368688
2026-01-23,054780,키이스트,2920,57400755560.0,105760
2026-01-23,060570,드림어스컴퍼니,7480,110855948720.0,19548
2026-01-23,063440,에스엠라이프디자인그룹,1728,78311860992.0,151418
2026-01-23,376300,디어유,34350,815414246100.0,225681
2026-01-26,041510,에스엠,117000,2678678730000.0,482528
2026-01-26,048550,에스엠컬처앤콘텐츠,1344,129984449280.0,513426
2026-01-26,054780,키이스트,3050,59956268650.0,183301
2026-01-26,060570,드림어스컴퍼니,7405,109744425170.0,26167
2026-01-26,063440,에스엠라이프디자인그룹,1721,77994625444.0,236482
2026-01-26,376300,디어유,36800,873573340800.0,381759
2026-01-27,041510,에스엠,114100,2612284129000.0,296820
